,Year,City,Sport,Discipline,Athlete,Country,Gender,Event,Medal,Season
27232,1994,Lillehammer,Skating,Speed skating,"GOLUBEV, Aleksandr",RUS,Men,500M,Gold,winter
27233,1994,Lillehammer,Skating,Speed skating,"KLEVCHENYA, Sergey",RUS,Men,500M,Silver,winter
27234,1994,Lillehammer,Skating,Speed skating,"SCHENK, Franziska",GER,Women,500M,Bronze,winter
27235,1994,Lillehammer,Skating,Speed skating,"BLAIR, Bonnie",USA,Women,500M,Gold,winter
27236,1994,Lillehammer,Skating,Speed skating,"AUCH, Susan",CAN,Women,500M,Silver,winter
27237,1994,Lillehammer,Skiing,Alpine Skiing,"STRAND NILSEN, Harald Chr.",NOR,Men,Alpine Combined,Bronze,winter
27238,1994,Lillehammer,Skiing,Alpine Skiing,"KJUS, Lasse",NOR,Men,Alpine Combined,Gold,winter
27239,1994,Lillehammer,Skiing,Alpine Skiing,"AAMODT, Kjetil Andre",NOR,Men,Alpine Combined,Silver,winter
27240,1994,Lillehammer,Skiing,Alpine Skiing,"DOVZAN, Alenka",SLO,Women,Alpine Combined,Bronze,winter
27241,1994,Lillehammer,Skiing,Alpine Skiing,"WIBERG, Pernilla",SWE,Women,Alpine Combined,Gold,winter
27242,1994,Lillehammer,Skiing,Alpine Skiing,"SCHNEIDER, Vreni",SUI,Women,Alpine Combined,Silver,winter
27243,1994,Lillehammer,Skiing,Alpine Skiing,"PODIVINSKY, Ed",CAN,Men,Downhill,Bronze,winter
27244,1994,Lillehammer,Skiing,Alpine Skiing,"MOE, Thomas",USA,Men,Downhill,Gold,winter
27245,1994,Lillehammer,Skiing,Alpine Skiing,"AAMODT, Kjetil Andre",NOR,Men,Downhill,Silver,winter
27246,1994,Lillehammer,Skiing,Alpine Skiing,"KOSTNER, Isolde",ITA,Women,Downhill,Bronze,winter
27247,1994,Lillehammer,Skiing,Alpine Skiing,"SEIZINGER, Katja",GER,Women,Downhill,Gold,winter
27248,1994,Lillehammer,Skiing,Alpine Skiing,"STREET, Picabo",USA,Women,Downhill,Silver,winter
27249,1994,Lillehammer,Skiing,Alpine Skiing,"MAYER, Christian",AUT,Men,Giant Slalom,Bronze,winter
27250,1994,Lillehammer,Skiing,Alpine Skiing,"WASMEIER, Markus",GER,Men,Giant Slalom,Gold,winter
27251,1994,Lillehammer,Skiing,Alpine Skiing,"KAELIN, Urs",SUI,Men,Giant Slalom,Silver,winter
27252,1994,Lillehammer,Skiing,Alpine Skiing,"SCHNEIDER, Vreni",SUI,Women,Giant Slalom,Bronze,winter
27253,1994,Lillehammer,Skiing,Alpine Skiing,"COMPAGNONI, Deborah",ITA,Women,Giant Slalom,Gold,winter
27254,1994,Lillehammer,Skiing,Alpine Skiing,"ERTL, Martina",GER,Women,Giant Slalom,Silver,winter
27255,1994,Lillehammer,Skiing,Alpine Skiing,"KOSIR, Jure",SLO,Men,Slalom,Bronze,winter
27256,1994,Lillehammer,Skiing,Alpine Skiing,"STANGASSINGER, Thomas",AUT,Men,Slalom,Gold,winter
27257,1994,Lillehammer,Skiing,Alpine Skiing,"TOMBA, Alberto",ITA,Men,Slalom,Silver,winter
27258,1994,Lillehammer,Skiing,Alpine Skiing,"KOREN, Katja",SLO,Women,Slalom,Bronze,winter
27259,1994,Lillehammer,Skiing,Alpine Skiing,"SCHNEIDER, Vreni",SUI,Women,Slalom,Gold,winter
27260,1994,Lillehammer,Skiing,Alpine Skiing,"EDER, Elfriede",AUT,Women,Slalom,Silver,winter
27261,1994,Lillehammer,Skiing,Alpine Skiing,"AAMODT, Kjetil Andre",NOR,Men,Super-G,Bronze,winter
27262,1994,Lillehammer,Skiing,Alpine Skiing,"WASMEIER, Markus",GER,Men,Super-G,Gold,winter
27263,1994,Lillehammer,Skiing,Alpine Skiing,"MOE, Thomas",USA,Men,Super-G,Silver,winter
27264,1994,Lillehammer,Skiing,Alpine Skiing,"KOSTNER, Isolde",ITA,Women,Super-G,Bronze,winter
27265,1994,Lillehammer,Skiing,Alpine Skiing,"ROFFE, Diann",USA,Women,Super-G,Gold,winter
27266,1994,Lillehammer,Skiing,Alpine Skiing,"GLADISHEVA, Svetlana",RUS,Women,Super-G,Silver,winter
27267,1994,Lillehammer,Skiing,Cross Country Skiing,"ALBARELLO, Marco",ITA,Men,10KM Pursuit,Bronze,winter
27268,1994,Lillehammer,Skiing,Cross Country Skiing,"DAEHLIE, Björn",NOR,Men,10KM Pursuit,Gold,winter
27269,1994,Lillehammer,Skiing,Cross Country Skiing,"SMIRNOV, Vladimir",KAZ,Men,10KM Pursuit,Silver,winter
27270,1994,Lillehammer,Skiing,Cross Country Skiing,"GAVRILJUK, Nina",RUS,Women,15KM Mass Start,Bronze,winter
27271,1994,Lillehammer,Skiing,Cross Country Skiing,"DI CENTA, Manuela",ITA,Women,15KM Mass Start,Gold,winter
27272,1994,Lillehammer,Skiing,Cross Country Skiing,"EGOROVA, Ljubov",RUS,Women,15KM Mass Start,Silver,winter
27273,1994,Lillehammer,Skiing,Cross Country Skiing,"KIRVESNIEMI, Marja-Liisa",FIN,Women,30KM,Bronze,winter
27274,1994,Lillehammer,Skiing,Cross Country Skiing,"DI CENTA, Manuela",ITA,Women,30KM,Gold,winter
27275,1994,Lillehammer,Skiing,Cross Country Skiing,"MIKKELSPLASS, Marit",NOR,Women,30KM,Silver,winter
27276,1994,Lillehammer,Skiing,Cross Country Skiing,"MYLLYLAE, Mika",FIN,Men,30KM Mass Start,Bronze,winter
27277,1994,Lillehammer,Skiing,Cross Country Skiing,"ALSGAARD, Thomas",NOR,Men,30KM Mass Start,Gold,winter
27278,1994,Lillehammer,Skiing,Cross Country Skiing,"DAEHLIE, Björn",NOR,Men,30KM Mass Start,Silver,winter
27279,1994,Lillehammer,Skiing,Cross Country Skiing,"ISOMETSA, Jari",FIN,Men,4X10KM Relay,Bronze,winter
27280,1994,Lillehammer,Skiing,Cross Country Skiing,"KIRVESNIEMI, Harri",FIN,Men,4X10KM Relay,Bronze,winter
27281,1994,Lillehammer,Skiing,Cross Country Skiing,"MYLLYLAE, Mika",FIN,Men,4X10KM Relay,Bronze,winter
27282,1994,Lillehammer,Skiing,Cross Country Skiing,"RAESAENEN, Jari",FIN,Men,4X10KM Relay,Bronze,winter
27283,1994,Lillehammer,Skiing,Cross Country Skiing,"ALBARELLO, Marco",ITA,Men,4X10KM Relay,Gold,winter
27284,1994,Lillehammer,Skiing,Cross Country Skiing,"DE ZOLT, Maurilio",ITA,Men,4X10KM Relay,Gold,winter
27285,1994,Lillehammer,Skiing,Cross Country Skiing,"FAUNER, Silvio",ITA,Men,4X10KM Relay,Gold,winter
27286,1994,Lillehammer,Skiing,Cross Country Skiing,"VANZETTA, Giorgio",ITA,Men,4X10KM Relay,Gold,winter
27287,1994,Lillehammer,Skiing,Cross Country Skiing,"ALSGAARD, Thomas",NOR,Men,4X10KM Relay,Silver,winter
27288,1994,Lillehammer,Skiing,Cross Country Skiing,"DAEHLIE, Björn",NOR,Men,4X10KM Relay,Silver,winter
27289,1994,Lillehammer,Skiing,Cross Country Skiing,"SIVERTSEN, Sture",NOR,Men,4X10KM Relay,Silver,winter
27290,1994,Lillehammer,Skiing,Cross Country Skiing,"ULVANG, Vegard",NOR,Men,4X10KM Relay,Silver,winter
27291,1994,Lillehammer,Skiing,Cross Country Skiing,"BELMONDO, Stefania",ITA,Women,4X5KM Relay,Bronze,winter
27292,1994,Lillehammer,Skiing,Cross Country Skiing,"DI CENTA, Manuela",ITA,Women,4X5KM Relay,Bronze,winter
27293,1994,Lillehammer,Skiing,Cross Country Skiing,"PARUZZI, Gabriella",ITA,Women,4X5KM Relay,Bronze,winter
27294,1994,Lillehammer,Skiing,Cross Country Skiing,"VANZETTA, Bice",ITA,Women,4X5KM Relay,Bronze,winter
27295,1994,Lillehammer,Skiing,Cross Country Skiing,"EGOROVA, Ljubov",RUS,Women,4X5KM Relay,Gold,winter
27296,1994,Lillehammer,Skiing,Cross Country Skiing,"GAVRILJUK, Nina",RUS,Women,4X5KM Relay,Gold,winter
27297,1994,Lillehammer,Skiing,Cross Country Skiing,"LAZUTINA, Larissa",RUS,Women,4X5KM Relay,Gold,winter
27298,1994,Lillehammer,Skiing,Cross Country Skiing,"VAELBE, Elena",RUS,Women,4X5KM Relay,Gold,winter
27299,1994,Lillehammer,Skiing,Cross Country Skiing,"DYBENDAHL HARTZ, Trude",NOR,Women,4X5KM Relay,Silver,winter
27300,1994,Lillehammer,Skiing,Cross Country Skiing,"MOEN, Anita",NOR,Women,4X5KM Relay,Silver,winter
27301,1994,Lillehammer,Skiing,Cross Country Skiing,"NILSEN, Elin",NOR,Women,4X5KM Relay,Silver,winter
27302,1994,Lillehammer,Skiing,Cross Country Skiing,"NYBRAATEN, Inger Helene",NOR,Women,4X5KM Relay,Silver,winter
27303,1994,Lillehammer,Skiing,Cross Country Skiing,"SIVERTSEN, Sture",NOR,Men,50KM,Bronze,winter
27304,1994,Lillehammer,Skiing,Cross Country Skiing,"SMIRNOV, Vladimir",KAZ,Men,50KM,Gold,winter
27305,1994,Lillehammer,Skiing,Cross Country Skiing,"MYLLYLAE, Mika",FIN,Men,50KM,Silver,winter
27306,1994,Lillehammer,Skiing,Cross Country Skiing,"KIRVESNIEMI, Marja-Liisa",FIN,Women,5KM,Bronze,winter
27307,1994,Lillehammer,Skiing,Cross Country Skiing,"EGOROVA, Ljubov",RUS,Women,5KM,Gold,winter
27308,1994,Lillehammer,Skiing,Cross Country Skiing,"DI CENTA, Manuela",ITA,Women,5KM,Silver,winter
27309,1994,Lillehammer,Skiing,Cross Country Skiing,"FAUNER, Silvio",ITA,Men,Combined 10KM + 15KM Pursuit,Bronze,winter
27310,1994,Lillehammer,Skiing,Cross Country Skiing,"DAEHLIE, Björn",NOR,Men,Combined 10KM + 15KM Pursuit,Gold,winter
27311,1994,Lillehammer,Skiing,Cross Country Skiing,"SMIRNOV, Vladimir",KAZ,Men,Combined 10KM + 15KM Pursuit,Silver,winter
27312,1994,Lillehammer,Skiing,Cross Country Skiing,"BELMONDO, Stefania",ITA,Women,Combined 5KM + 10KM Pursuit,Bronze,winter
27313,1994,Lillehammer,Skiing,Cross Country Skiing,"EGOROVA, Ljubov",RUS,Women,Combined 5KM + 10KM Pursuit,Gold,winter
27314,1994,Lillehammer,Skiing,Cross Country Skiing,"DI CENTA, Manuela",ITA,Women,Combined 5KM + 10KM Pursuit,Silver,winter
27315,1994,Lillehammer,Skiing,Freestyle Skiing,"LANGLOIS, Lloyd",CAN,Men,Aerials,Bronze,winter
27316,1994,Lillehammer,Skiing,Freestyle Skiing,"SCHÖNBÄCHLER, Andreas",SUI,Men,Aerials,Gold,winter
27317,1994,Lillehammer,Skiing,Freestyle Skiing,"LAROCHE, Philippe",CAN,Men,Aerials,Silver,winter
27318,1994,Lillehammer,Skiing,Freestyle Skiing,"LID, Hilde Synnove",NOR,Women,Aerials,Bronze,winter
27319,1994,Lillehammer,Skiing,Freestyle Skiing,"CHERYAZOVA, Lina",UZB,Women,Aerials,Gold,winter
27320,1994,Lillehammer,Skiing,Freestyle Skiing,"LINDGREN, Marie",SWE,Women,Aerials,Silver,winter
27321,1994,Lillehammer,Skiing,Freestyle Skiing,"GROSPIRON, Edgar",FRA,Men,Moguls,Bronze,winter
27322,1994,Lillehammer,Skiing,Freestyle Skiing,"BRASSARD, Jean-Luc",CAN,Men,Moguls,Gold,winter
27323,1994,Lillehammer,Skiing,Freestyle Skiing,"SHUPLETSOV, Sergei",RUS,Men,Moguls,Silver,winter
27324,1994,Lillehammer,Skiing,Freestyle Skiing,"KOZHEVNIKOVA, Yelizaveta",RUS,Women,Moguls,Bronze,winter
27325,1994,Lillehammer,Skiing,Freestyle Skiing,"HATTESTAD, Stine Lise",NOR,Women,Moguls,Gold,winter
27326,1994,Lillehammer,Skiing,Freestyle Skiing,"MCINTYRE, Elizabeth",USA,Women,Moguls,Silver,winter
27327,1994,Lillehammer,Skiing,Nordic Combined,"VIK, Bjarte Engen",NOR,Men,Individual,Bronze,winter
27328,1994,Lillehammer,Skiing,Nordic Combined,"LUNDBERG, Fred Boerre",NOR,Men,Individual,Gold,winter
27329,1994,Lillehammer,Skiing,Nordic Combined,"KONO, Takanori",JPN,Men,Individual,Silver,winter
27330,1994,Lillehammer,Skiing,Nordic Combined,"CUENDET, Jean-Yves",SUI,Men,Team,Bronze,winter
27331,1994,Lillehammer,Skiing,Nordic Combined,"KEMPF, Hippolyt",SUI,Men,Team,Bronze,winter
27332,1994,Lillehammer,Skiing,Nordic Combined,"SCHAAD, Andreas",SUI,Men,Team,Bronze,winter
27333,1994,Lillehammer,Skiing,Nordic Combined,"ABE, Masashi",JPN,Men,Team,Gold,winter
27334,1994,Lillehammer,Skiing,Nordic Combined,"KONO, Takanori",JPN,Men,Team,Gold,winter
27335,1994,Lillehammer,Skiing,Nordic Combined,"OGIWARA, Kenji",JPN,Men,Team,Gold,winter
27336,1994,Lillehammer,Skiing,Nordic Combined,"APELAND, Knut",NOR,Men,Team,Silver,winter
27337,1994,Lillehammer,Skiing,Nordic Combined,"LUNDBERG, Fred Boerre",NOR,Men,Team,Silver,winter
27338,1994,Lillehammer,Skiing,Nordic Combined,"VIK, Bjarte Engen",NOR,Men,Team,Silver,winter
27339,1994,Lillehammer,Skiing,Ski Jumping,"GOLDBERGER, Andreas",AUT,Men,K120 Individual (90M),Bronze,winter
27340,1994,Lillehammer,Skiing,Ski Jumping,"WEISSFLOG, Jens",GER,Men,K120 Individual (90M),Gold,winter
27341,1994,Lillehammer,Skiing,Ski Jumping,"BREDESEN, Espen",NOR,Men,K120 Individual (90M),Silver,winter
27342,1994,Lillehammer,Skiing,Ski Jumping,"GOLDBERGER, Andreas",AUT,Men,K120 Team (90M),Bronze,winter
27343,1994,Lillehammer,Skiing,Ski Jumping,"HORNGACHER, Stefan",AUT,Men,K120 Team (90M),Bronze,winter
27344,1994,Lillehammer,Skiing,Ski Jumping,"KUTTIN, Heinz",AUT,Men,K120 Team (90M),Bronze,winter
27345,1994,Lillehammer,Skiing,Ski Jumping,"MOSER, Christian",AUT,Men,K120 Team (90M),Bronze,winter
27346,1994,Lillehammer,Skiing,Ski Jumping,"DUFFNER, Christof",GER,Men,K120 Team (90M),Gold,winter
27347,1994,Lillehammer,Skiing,Ski Jumping,"JAEKLE, Hansjoerg",GER,Men,K120 Team (90M),Gold,winter
27348,1994,Lillehammer,Skiing,Ski Jumping,"THOMA, Dieter",GER,Men,K120 Team (90M),Gold,winter
27349,1994,Lillehammer,Skiing,Ski Jumping,"WEISSFLOG, Jens",GER,Men,K120 Team (90M),Gold,winter
27350,1994,Lillehammer,Skiing,Ski Jumping,"HARADA, Masahiko",JPN,Men,K120 Team (90M),Silver,winter
27351,1994,Lillehammer,Skiing,Ski Jumping,"KASAI, Noriaki",JPN,Men,K120 Team (90M),Silver,winter
27352,1994,Lillehammer,Skiing,Ski Jumping,"NISHIKATA, Jinya",JPN,Men,K120 Team (90M),Silver,winter
27353,1994,Lillehammer,Skiing,Ski Jumping,"OKABE, Takanobu",JPN,Men,K120 Team (90M),Silver,winter
27354,1994,Lillehammer,Skiing,Ski Jumping,"THOMA, Dieter",GER,Men,K90 Individual (70M),Bronze,winter
27355,1994,Lillehammer,Skiing,Ski Jumping,"BREDESEN, Espen",NOR,Men,K90 Individual (70M),Gold,winter
27356,1994,Lillehammer,Skiing,Ski Jumping,"OTTESEN, Lasse",NOR,Men,K90 Individual (70M),Silver,winter
27357,1998,Nagano,Biathlon,Biathlon,"RAIKKONEN, Ville",FIN,Men,10KM,Bronze,winter
27358,1998,Nagano,Biathlon,Biathlon,"BJOERNDALEN, Ole Einar",NOR,Men,10KM,Gold,winter
27359,1998,Nagano,Biathlon,Biathlon,"ANDRESEN, Frode",NOR,Men,10KM,Silver,winter
27360,1998,Nagano,Biathlon,Biathlon,"DISL, Uschi",GER,Women,15KM,Bronze,winter
27361,1998,Nagano,Biathlon,Biathlon,"DAFOVSKA, Ekaterina",BUL,Women,15KM,Gold,winter
27362,1998,Nagano,Biathlon,Biathlon,"PETROVA, Olena",UKR,Women,15KM,Silver,winter
27363,1998,Nagano,Biathlon,Biathlon,"AIDAROV, Aleksei",BLR,Men,20KM,Bronze,winter
27364,1998,Nagano,Biathlon,Biathlon,"HANEVOLD, Halvard",NOR,Men,20KM,Gold,winter
27365,1998,Nagano,Biathlon,Biathlon,"CARRARA, Pier Alberto",ITA,Men,20KM,Silver,winter
27366,1998,Nagano,Biathlon,Biathlon,"DRATSCHEV, Vladimir",RUS,Men,4X7.5KM Relay,Bronze,winter
27367,1998,Nagano,Biathlon,Biathlon,"MAIGOUROV, Victor",RUS,Men,4X7.5KM Relay,Bronze,winter
27368,1998,Nagano,Biathlon,Biathlon,"MOUSLIMOV, Pavel",RUS,Men,4X7.5KM Relay,Bronze,winter
27369,1998,Nagano,Biathlon,Biathlon,"TARASOV, Sergei",RUS,Men,4X7.5KM Relay,Bronze,winter
27370,1998,Nagano,Biathlon,Biathlon,"FISCHER, Sven",GER,Men,4X7.5KM Relay,Gold,winter
27371,1998,Nagano,Biathlon,Biathlon,"GROSS, Ricco",GER,Men,4X7.5KM Relay,Gold,winter
27372,1998,Nagano,Biathlon,Biathlon,"LUCK, Frank",GER,Men,4X7.5KM Relay,Gold,winter
27373,1998,Nagano,Biathlon,Biathlon,"SENDEL, Peter",GER,Men,4X7.5KM Relay,Gold,winter
27374,1998,Nagano,Biathlon,Biathlon,"BJOERNDALEN, Dag",NOR,Men,4X7.5KM Relay,Silver,winter
27375,1998,Nagano,Biathlon,Biathlon,"BJOERNDALEN, Ole Einar",NOR,Men,4X7.5KM Relay,Silver,winter
27376,1998,Nagano,Biathlon,Biathlon,"GJELLAND, Egil",NOR,Men,4X7.5KM Relay,Silver,winter
27377,1998,Nagano,Biathlon,Biathlon,"HANEVOLD, Halvard",NOR,Men,4X7.5KM Relay,Silver,winter
27378,1998,Nagano,Biathlon,Biathlon,"ANDREASSEN, Gunn Margit",NOR,Women,4X7.5KM Relay,Bronze,winter
27379,1998,Nagano,Biathlon,Biathlon,"POIREE, Liv Grete",NOR,Women,4X7.5KM Relay,Bronze,winter
27380,1998,Nagano,Biathlon,Biathlon,"SIKVELAND, Annette",NOR,Women,4X7.5KM Relay,Bronze,winter
27381,1998,Nagano,Biathlon,Biathlon,"SKJELBREID, Ann Elen",NOR,Women,4X7.5KM Relay,Bronze,winter
27382,1998,Nagano,Biathlon,Biathlon,"APEL, Katrin",GER,Women,4X7.5KM Relay,Gold,winter
27383,1998,Nagano,Biathlon,Biathlon,"BEHLE-SCHAAF, Petra",GER,Women,4X7.5KM Relay,Gold,winter
27384,1998,Nagano,Biathlon,Biathlon,"DISL, Uschi",GER,Women,4X7.5KM Relay,Gold,winter
27385,1998,Nagano,Biathlon,Biathlon,"ZELLNER, Martina",GER,Women,4X7.5KM Relay,Gold,winter
27386,1998,Nagano,Biathlon,Biathlon,"AKHATOVA, Albina",RUS,Women,4X7.5KM Relay,Silver,winter
27387,1998,Nagano,Biathlon,Biathlon,"KOUKLEVA, Galina",RUS,Women,4X7.5KM Relay,Silver,winter
27388,1998,Nagano,Biathlon,Biathlon,"MELNIK, Olga",RUS,Women,4X7.5KM Relay,Silver,winter
27389,1998,Nagano,Biathlon,Biathlon,"ROMASKO, Olga",RUS,Women,4X7.5KM Relay,Silver,winter
27390,1998,Nagano,Biathlon,Biathlon,"APEL, Katrin",GER,Women,7.5KM,Bronze,winter
27391,1998,Nagano,Biathlon,Biathlon,"KOUKLEVA, Galina",RUS,Women,7.5KM,Gold,winter
27392,1998,Nagano,Biathlon,Biathlon,"DISL, Uschi",GER,Women,7.5KM,Silver,winter
27393,1998,Nagano,Bobsleigh,Bobsleigh,"HOSTACHE, Emanuel",FRA,Men,Four-Man,Bronze,winter
27394,1998,Nagano,Bobsleigh,Bobsleigh,"LE CHANONY, Eric",FRA,Men,Four-Man,Bronze,winter
27395,1998,Nagano,Bobsleigh,Bobsleigh,"MINGEON, Bruno",FRA,Men,Four-Man,Bronze,winter
27396,1998,Nagano,Bobsleigh,Bobsleigh,"ROBERT, Max",FRA,Men,Four-Man,Bronze,winter
27397,1998,Nagano,Bobsleigh,Bobsleigh,"ATTWOOD, Paul",GBR,Men,Four-Man,Bronze,winter
27398,1998,Nagano,Bobsleigh,Bobsleigh,"OLSSON, Sean",GBR,Men,Four-Man,Bronze,winter
27399,1998,Nagano,Bobsleigh,Bobsleigh,"RUMBOLT, Courtney",GBR,Men,Four-Man,Bronze,winter
27400,1998,Nagano,Bobsleigh,Bobsleigh,"WARD, Dean",GBR,Men,Four-Man,Bronze,winter
27401,1998,Nagano,Bobsleigh,Bobsleigh,"HAMPEL, Olaf",GER,Men,Four-Man,Gold,winter
27402,1998,Nagano,Bobsleigh,Bobsleigh,"JAKOBS, Marco",GER,Men,Four-Man,Gold,winter
27403,1998,Nagano,Bobsleigh,Bobsleigh,"LANGEN, Christoph",GER,Men,Four-Man,Gold,winter
27404,1998,Nagano,Bobsleigh,Bobsleigh,"ZIMMERMANN, Markus",GER,Men,Four-Man,Gold,winter
27405,1998,Nagano,Bobsleigh,Bobsleigh,"NUESSLI, Markus",SUI,Men,Four-Man,Silver,winter
27406,1998,Nagano,Bobsleigh,Bobsleigh,"ROHNER, Marcel",SUI,Men,Four-Man,Silver,winter
27407,1998,Nagano,Bobsleigh,Bobsleigh,"SEITZ, Beat",SUI,Men,Four-Man,Silver,winter
27408,1998,Nagano,Bobsleigh,Bobsleigh,"WASSER, Markus",SUI,Men,Four-Man,Silver,winter
27409,1998,Nagano,Bobsleigh,Bobsleigh,"LANGEN, Christoph",GER,Men,Two-Man,Bronze,winter
27410,1998,Nagano,Bobsleigh,Bobsleigh,"ZIMMERMANN, Markus",GER,Men,Two-Man,Bronze,winter
27411,1998,Nagano,Bobsleigh,Bobsleigh,"LUEDERS, Pierre",CAN,Men,Two-Man,Gold,winter
27412,1998,Nagano,Bobsleigh,Bobsleigh,"MACEACHERN, David",CAN,Men,Two-Man,Gold,winter
27413,1998,Nagano,Bobsleigh,Bobsleigh,"HUBER, Guenther",ITA,Men,Two-Man,Gold,winter
27414,1998,Nagano,Bobsleigh,Bobsleigh,"TARTAGLIA, Antonio",ITA,Men,Two-Man,Gold,winter
27415,1998,Nagano,Curling,Curling,"GRIMSMO, Anthon",NOR,Men,Curling,Bronze,winter
27416,1998,Nagano,Curling,Curling,"GUNNESTAD, Stig-Arne",NOR,Men,Curling,Bronze,winter
27417,1998,Nagano,Curling,Curling,"RAMSFJELL, Eigil",NOR,Men,Curling,Bronze,winter
27418,1998,Nagano,Curling,Curling,"THORESEN, Jan",NOR,Men,Curling,Bronze,winter
27419,1998,Nagano,Curling,Curling,"TORVBRAATEN, Tore",NOR,Men,Curling,Bronze,winter
27420,1998,Nagano,Curling,Curling,"ANDRES, Dominic",SUI,Men,Curling,Gold,winter
27421,1998,Nagano,Curling,Curling,"HUERLIMANN, Patrick",SUI,Men,Curling,Gold,winter
27422,1998,Nagano,Curling,Curling,"LOERTSCHER, Patrik",SUI,Men,Curling,Gold,winter
27423,1998,Nagano,Curling,Curling,"MUELLER, Daniel",SUI,Men,Curling,Gold,winter
27424,1998,Nagano,Curling,Curling,"PERREN, Diego",SUI,Men,Curling,Gold,winter
27425,1998,Nagano,Curling,Curling,"HARRIS, Mike",CAN,Men,Curling,Silver,winter
27426,1998,Nagano,Curling,Curling,"HART, Richard",CAN,Men,Curling,Silver,winter
27427,1998,Nagano,Curling,Curling,"KARRYS, George",CAN,Men,Curling,Silver,winter
27428,1998,Nagano,Curling,Curling,"MITCHELL, Collin",CAN,Men,Curling,Silver,winter
27429,1998,Nagano,Curling,Curling,"SAVAGE, Paul",CAN,Men,Curling,Silver,winter
27430,1998,Nagano,Curling,Curling,"GUSTAFSON, Elisabet",SWE,Women,Curling,Bronze,winter
27431,1998,Nagano,Curling,Curling,"LINDAHL, Margaretha",SWE,Women,Curling,Bronze,winter
27432,1998,Nagano,Curling,Curling,"MARMONT, Louise",SWE,Women,Curling,Bronze,winter
27433,1998,Nagano,Curling,Curling,"NYBERG, Katarina",SWE,Women,Curling,Bronze,winter
27434,1998,Nagano,Curling,Curling,"PERSSON, Elisabeth",SWE,Women,Curling,Bronze,winter
27435,1998,Nagano,Curling,Curling,"BETKER, Jan",CAN,Women,Curling,Gold,winter
27436,1998,Nagano,Curling,Curling,"FORD, Atina",CAN,Women,Curling,Gold,winter
27437,1998,Nagano,Curling,Curling,"GUDEREIT, Marcia",CAN,Women,Curling,Gold,winter
27438,1998,Nagano,Curling,Curling,"MCCUSKER, Joan",CAN,Women,Curling,Gold,winter
27439,1998,Nagano,Curling,Curling,"SCHMIRLER, Sandra",CAN,Women,Curling,Gold,winter
27440,1998,Nagano,Curling,Curling,"BIDSTRUP, Jane",DEN,Women,Curling,Silver,winter
27441,1998,Nagano,Curling,Curling,"HOLM, Dorthe",DEN,Women,Curling,Silver,winter
27442,1998,Nagano,Curling,Curling,"LAVRSEN, Helena Blach",DEN,Women,Curling,Silver,winter
27443,1998,Nagano,Curling,Curling,"POERTNER, Margit",DEN,Women,Curling,Silver,winter
27444,1998,Nagano,Curling,Curling,"QVIST, Trine",DEN,Women,Curling,Silver,winter
27445,1998,Nagano,Ice Hockey,Ice Hockey,"BERG, Aki-Petteri",FIN,Men,Ice Hockey,Bronze,winter
27446,1998,Nagano,Ice Hockey,Ice Hockey,"GROENMAN, Tomas",FIN,Men,Ice Hockey,Bronze,winter
27447,1998,Nagano,Ice Hockey,Ice Hockey,"HELMINEN, Raimo",FIN,Men,Ice Hockey,Bronze,winter
27448,1998,Nagano,Ice Hockey,Ice Hockey,"KAPANEN, Sami",FIN,Men,Ice Hockey,Bronze,winter
27449,1998,Nagano,Ice Hockey,Ice Hockey,"KOIVU, Saku",FIN,Men,Ice Hockey,Bronze,winter
27450,1998,Nagano,Ice Hockey,Ice Hockey,"KURRI, Jari",FIN,Men,Ice Hockey,Bronze,winter
27451,1998,Nagano,Ice Hockey,Ice Hockey,"LAUKKANEN, Janne",FIN,Men,Ice Hockey,Bronze,winter
27452,1998,Nagano,Ice Hockey,Ice Hockey,"LEHTINEN, Jere",FIN,Men,Ice Hockey,Bronze,winter
27453,1998,Nagano,Ice Hockey,Ice Hockey,"LIND, Juha",FIN,Men,Ice Hockey,Bronze,winter
27454,1998,Nagano,Ice Hockey,Ice Hockey,"LUMME, Jyrki",FIN,Men,Ice Hockey,Bronze,winter
27455,1998,Nagano,Ice Hockey,Ice Hockey,"MYLLYS, Jarmo",FIN,Men,Ice Hockey,Bronze,winter
27456,1998,Nagano,Ice Hockey,Ice Hockey,"NIEMINEN, Mika",FIN,Men,Ice Hockey,Bronze,winter
27457,1998,Nagano,Ice Hockey,Ice Hockey,"NIINIMAA, Janne",FIN,Men,Ice Hockey,Bronze,winter
27458,1998,Nagano,Ice Hockey,Ice Hockey,"NUMMINEN, Teppo",FIN,Men,Ice Hockey,Bronze,winter
27459,1998,Nagano,Ice Hockey,Ice Hockey,"PELTONEN, Ville",FIN,Men,Ice Hockey,Bronze,winter
27460,1998,Nagano,Ice Hockey,Ice Hockey,"RINTANEN, Kimmo",FIN,Men,Ice Hockey,Bronze,winter
27461,1998,Nagano,Ice Hockey,Ice Hockey,"SELANNE, Teemu",FIN,Men,Ice Hockey,Bronze,winter
27462,1998,Nagano,Ice Hockey,Ice Hockey,"SULANDER, Ari",FIN,Men,Ice Hockey,Bronze,winter
27463,1998,Nagano,Ice Hockey,Ice Hockey,"TAMMI, Jukka",FIN,Men,Ice Hockey,Bronze,winter
27464,1998,Nagano,Ice Hockey,Ice Hockey,"TIKKANEN, Esa",FIN,Men,Ice Hockey,Bronze,winter
